,dateTime,device,id,latitude,longitude,speed,dateTime_con
2419,2019-01-28 17:55:19+00:00,{'id': 'b1'},b1F78,43.4450417,-79.7020187,79.0,1548698119000000000
2420,2019-01-28 17:55:34+00:00,{'id': 'b1'},b1F79,43.4427376,-79.7046051,77.0,1548698134000000000
2421,2019-01-28 17:55:50+00:00,{'id': 'b1'},b1F7A,43.4404335,-79.7071381,66.0,1548698150000000000
2422,2019-01-28 17:55:56+00:00,{'id': 'b1'},b1F7B,43.4396667,-79.7079773,65.0,1548698156000000000
2423,2019-01-28 17:56:00+00:00,{'id': 'b1'},b1F7C,43.4391556,-79.7085724,70.0,1548698160000000000
2424,2019-01-28 17:56:09+00:00,{'id': 'b1'},b1F7D,43.4378738,-79.7099762,74.0,1548698169000000000
2425,2019-01-28 17:56:32+00:00,{'id': 'b1'},b1F7E,43.4344444,-79.7137909,77.0,1548698192000000000
2426,2019-01-28 17:57:01+00:00,{'id': 'b1'},b1F87,43.4301186,-79.718605,74.0,1548698221000000000
2427,2019-01-28 17:57:06+00:00,{'id': 'b1'},b1F88,43.4294281,-79.7193756,72.0,1548698226000000000
2428,2019-01-28 17:57:12+00:00,{'id': 'b1'},b1F89,43.4285316,-79.7203674,79.0,1548698232000000000
2429,2019-01-28 17:57:19+00:00,{'id': 'b1'},b1F8A,43.4274826,-79.7215195,72.0,1548698239000000000
2430,2019-01-28 17:57:36+00:00,{'id': 'b1'},b1F8B,43.4250488,-79.7242126,74.0,1548698256000000000
2431,2019-01-28 17:57:44+00:00,{'id': 'b1'},b1F8C,43.4239502,-79.7254639,72.0,1548698264000000000
2432,2019-01-28 17:58:04+00:00,{'id': 'b1'},b1F8D,43.4208755,-79.7288208,83.0,1548698284000000000
2433,2019-01-28 17:58:11+00:00,{'id': 'b1'},b1F8E,43.4197769,-79.7300186,77.0,1548698291000000000
2434,2019-01-28 17:58:22+00:00,{'id': 'b1'},b1F98,43.4181366,-79.7318115,77.0,1548698302000000000
2435,2019-01-28 17:58:52+00:00,{'id': 'b1'},b1F99,43.4134789,-79.7369308,79.0,1548698332000000000
2436,2019-01-28 17:59:30+00:00,{'id': 'b1'},b1FA2,43.4073334,-79.7433853,85.0,1548698370000000000
2437,2019-01-28 17:59:41+00:00,{'id': 'b1'},b1FA7,43.4055672,-79.74543,85.0,1548698381000000000
2438,2019-01-28 18:00:00+00:00,{'id': 'b1'},b1FA8,43.4024429,-79.7488861,85.0,1548698400000000000
2439,2019-01-28 18:00:05+00:00,{'id': 'b1'},b1FA9,43.4016762,-79.749733,74.0,1548698405000000000
2440,2019-01-28 18:00:12+00:00,{'id': 'b1'},b1FAA,43.4007301,-79.7507858,68.0,1548698412000000000
2441,2019-01-28 18:00:18+00:00,{'id': 'b1'},b1FAF,43.3999367,-79.7516022,65.0,1548698418000000000
2442,2019-01-28 18:00:21+00:00,{'id': 'b1'},b1FB0,43.3996048,-79.7519608,52.0,1548698421000000000
2443,2019-01-28 18:00:24+00:00,{'id': 'b1'},b1FB1,43.3993225,-79.7522964,52.0,1548698424000000000
2444,2019-01-28 18:00:34+00:00,{'id': 'b1'},b1FB2,43.3982201,-79.7534714,59.0,1548698434000000000
2445,2019-01-28 18:00:39+00:00,{'id': 'b1'},b1FB3,43.3976593,-79.7540894,55.0,1548698439000000000
2446,2019-01-28 18:00:42+00:00,{'id': 'b1'},b1FB4,43.3973236,-79.7544479,61.0,1548698442000000000
2447,2019-01-28 18:00:50+00:00,{'id': 'b1'},b1FB5,43.3963013,-79.7555466,66.0,1548698450000000000
2448,2019-01-28 18:01:05+00:00,{'id': 'b1'},b1FB6,43.3943291,-79.7577209,68.0,1548698465000000000
2449,2019-01-28 18:01:16+00:00,{'id': 'b1'},b1FB7,43.3928947,-79.7592545,65.0,1548698476000000000
2450,2019-01-28 18:01:43+00:00,{'id': 'b1'},b1FB8,43.38908,-79.763382,77.0,1548698503000000000
2451,2019-01-28 18:01:53+00:00,{'id': 'b1'},b1FB9,43.3875465,-79.7650146,74.0,1548698513000000000
2452,2019-01-28 18:02:04+00:00,{'id': 'b1'},b1FC8,43.3859596,-79.7667618,76.0,1548698524000000000
2453,2019-01-28 18:02:12+00:00,{'id': 'b1'},b1FC9,43.3848305,-79.7679367,68.0,1548698532000000000
2454,2019-01-28 18:02:19+00:00,{'id': 'b1'},b1FCA,43.3838844,-79.7689819,70.0,1548698539000000000
2455,2019-01-28 18:02:31+00:00,{'id': 'b1'},b1FCB,43.3822479,-79.7707748,65.0,1548698551000000000
2456,2019-01-28 18:02:41+00:00,{'id': 'b1'},b1FCC,43.3812485,-79.7718811,68.0,1548698561000000000
2457,2019-01-28 18:02:49+00:00,{'id': 'b1'},b1FCD,43.3799438,-79.773262,63.0,1548698569000000000
2458,2019-01-28 18:03:01+00:00,{'id': 'b1'},b1FCE,43.3785095,-79.774826,63.0,1548698581000000000
2460,2019-01-28 18:03:47+00:00,{'id': 'b1'},b1FD0,43.3725433,-79.7813492,72.0,1548698627000000000
2461,2019-01-28 18:04:06+00:00,{'id': 'b1'},b1FD1,43.369957,-79.7842178,66.0,1548698646000000000
2462,2019-01-28 18:04:20+00:00,{'id': 'b1'},b1FD2,43.3682175,-79.7861099,59.0,1548698660000000000
2463,2019-01-28 18:04:33+00:00,{'id': 'b1'},b1FD3,43.3667068,-79.7878036,61.0,1548698673000000000
2464,2019-01-28 18:04:49+00:00,{'id': 'b1'},b1FD4,43.3648109,-79.7899551,66.0,1548698689000000000
2465,2019-01-28 18:05:06+00:00,{'id': 'b1'},b1FD5,43.3626862,-79.792305,63.0,1548698706000000000
2466,2019-01-28 18:05:15+00:00,{'id': 'b1'},b1FD6,43.3616371,-79.7934875,59.0,1548698715000000000
2467,2019-01-28 18:05:22+00:00,{'id': 'b1'},b1FD7,43.3607674,-79.7944336,65.0,1548698722000000000
2468,2019-01-28 18:05:33+00:00,{'id': 'b1'},b1FD8,43.3595123,-79.7958145,55.0,1548698733000000000
2469,2019-01-28 18:05:35+00:00,{'id': 'b1'},b1FD9,43.359333,-79.7960205,42.0,1548698735000000000
2470,2019-01-28 18:05:38+00:00,{'id': 'b1'},b1FDA,43.3591042,-79.7962723,39.0,1548698738000000000
2471,2019-01-28 18:05:41+00:00,{'id': 'b1'},b1FDB,43.3588486,-79.7965546,48.0,1548698741000000000
2472,2019-01-28 18:05:44+00:00,{'id': 'b1'},b1FDC,43.3585396,-79.7969131,61.0,1548698744000000000
2473,2019-01-28 18:05:47+00:00,{'id': 'b1'},b1FDD,43.358181,-79.7973022,57.0,1548698747000000000
2474,2019-01-28 18:05:57+00:00,{'id': 'b1'},b1FDE,43.3571091,-79.7985001,53.0,1548698757000000000
2475,2019-01-28 18:06:05+00:00,{'id': 'b1'},b1FDF,43.3562355,-79.7994995,61.0,1548698765000000000
2476,2019-01-28 18:06:08+00:00,{'id': 'b1'},b1FE0,43.355854,-79.7999649,74.0,1548698768000000000
2477,2019-01-28 18:06:11+00:00,{'id': 'b1'},b1FE1,43.3553925,-79.8004761,77.0,1548698771000000000
2478,2019-01-28 18:06:15+00:00,{'id': 'b1'},b1FE2,43.3548279,-79.8011398,74.0,1548698775000000000
2479,2019-01-28 18:06:21+00:00,{'id': 'b1'},b1FE3,43.3540611,-79.8021088,65.0,1548698781000000000
2480,2019-01-28 18:06:25+00:00,{'id': 'b1'},b1FE4,43.3537292,-79.8027802,57.0,1548698785000000000
2481,2019-01-28 18:06:30+00:00,{'id': 'b1'},b1FE5,43.353653,-79.8036194,44.0,1548698790000000000
2482,2019-01-28 18:06:36+00:00,{'id': 'b1'},b1FE6,43.3536263,-79.8044662,39.0,1548698796000000000
2483,2019-01-28 18:06:41+00:00,{'id': 'b1'},b1FE7,43.353447,-79.8049316,26.0,1548698801000000000
2484,2019-01-28 18:06:46+00:00,{'id': 'b1'},b1FE8,43.353241,-79.8051834,10.0,1548698806000000000
2485,2019-01-28 18:06:48+00:00,{'id': 'b1'},b1FE9,43.353241,-79.8052063,0.0,1548698808000000000
2486,2019-01-28 18:07:08+00:00,{'id': 'b1'},b1FEA,43.3532143,-79.8052063,2.0,1548698828000000000
2489,2019-01-28 18:07:29+00:00,{'id': 'b1'},b1FED,43.3531914,-79.8052368,5.0,1548698849000000000
2490,2019-01-28 18:07:32+00:00,{'id': 'b1'},b1FEE,43.353138,-79.8052826,15.0,1548698852000000000
2491,2019-01-28 18:07:38+00:00,{'id': 'b1'},b1FEF,43.3528595,-79.8056412,37.0,1548698858000000000
2492,2019-01-28 18:07:39+00:00,{'id': 'b1'},b1FF0,43.3527794,-79.805748,42.0,1548698859000000000
2493,2019-01-28 18:07:41+00:00,{'id': 'b1'},b1FF1,43.3526268,-79.8059006,37.0,1548698861000000000
2494,2019-01-28 18:07:44+00:00,{'id': 'b1'},b1FF2,43.3524208,-79.8061295,37.0,1548698864000000000
2495,2019-01-28 18:07:54+00:00,{'id': 'b1'},b1FF3,43.3515015,-79.8067703,42.0,1548698874000000000
2496,2019-01-28 18:07:57+00:00,{'id': 'b1'},b1FF4,43.3513718,-79.8071289,41.0,1548698877000000000
2497,2019-01-28 18:08:01+00:00,{'id': 'b1'},b1FF5,43.3513718,-79.8076172,26.0,1548698881000000000
2498,2019-01-28 18:08:04+00:00,{'id': 'b1'},b1FF6,43.3513985,-79.8077698,7.0,1548698884000000000
2499,2019-01-28 18:08:06+00:00,{'id': 'b1'},b1FF7,43.3514252,-79.8077698,0.0,1548698886000000000
2503,2019-01-28 18:08:26+00:00,{'id': 'b1'},b1FFC,43.3513985,-79.8077927,9.0,1548698906000000000
2504,2019-01-28 18:08:30+00:00,{'id': 'b1'},b1FFD,43.3513718,-79.8079987,20.0,1548698910000000000
2505,2019-01-28 18:08:34+00:00,{'id': 'b1'},b1FFE,43.3511162,-79.8081512,37.0,1548698914000000000
2506,2019-01-28 18:08:40+00:00,{'id': 'b1'},b1FFF,43.3504257,-79.8084641,57.0,1548698920000000000
2507,2019-01-28 18:08:43+00:00,{'id': 'b1'},b2000,43.3499908,-79.8086395,59.0,1548698923000000000
2508,2019-01-28 18:08:52+00:00,{'id': 'b1'},b2001,43.3487358,-79.8093796,63.0,1548698932000000000
2509,2019-01-28 18:08:56+00:00,{'id': 'b1'},b2002,43.3482246,-79.8098907,65.0,1548698936000000000
2510,2019-01-28 18:09:04+00:00,{'id': 'b1'},b2003,43.3473549,-79.8111725,63.0,1548698944000000000
2511,2019-01-28 18:09:13+00:00,{'id': 'b1'},b2004,43.3465347,-79.8128357,66.0,1548698953000000000
2512,2019-01-28 18:09:24+00:00,{'id': 'b1'},b2005,43.345562,-79.8149414,63.0,1548698964000000000
2513,2019-01-28 18:09:28+00:00,{'id': 'b1'},b2006,43.3453331,-79.8157043,61.0,1548698968000000000
2514,2019-01-28 18:09:31+00:00,{'id': 'b1'},b2007,43.3452797,-79.8163223,61.0,1548698971000000000
2515,2019-01-28 18:09:48+00:00,{'id': 'b1'},b2008,43.3452301,-79.8199005,61.0,1548698988000000000
2516,2019-01-28 18:09:59+00:00,{'id': 'b1'},b2009,43.3451538,-79.822258,63.0,1548698999000000000
2517,2019-01-28 18:10:06+00:00,{'id': 'b1'},b200A,43.3450737,-79.8236389,52.0,1548699006000000000
2518,2019-01-28 18:10:10+00:00,{'id': 'b1'},b200B,43.3449974,-79.824234,35.0,1548699010000000000
2519,2019-01-28 18:10:12+00:00,{'id': 'b1'},b200C,43.3449211,-79.8244629,37.0,1548699012000000000
2520,2019-01-28 18:10:16+00:00,{'id': 'b1'},b200D,43.3447418,-79.8248672,31.0,1548699016000000000
2521,2019-01-28 18:10:23+00:00,{'id': 'b1'},b200E,43.3444366,-79.8253326,20.0,1548699023000000000
2522,2019-01-28 18:10:26+00:00,{'id': 'b1'},b200F,43.3443565,-79.8254318,6.0,1548699026000000000
2523,2019-01-28 18:10:28+00:00,{'id': 'b1'},b2010,43.3443336,-79.8254318,0.0,1548699028000000000
2526,2019-01-28 18:10:48+00:00,{'id': 'b1'},b2013,43.3443069,-79.8254623,6.0,1548699048000000000
2528,2019-01-28 18:10:52+00:00,{'id': 'b1'},b2015,43.3442039,-79.8255844,18.0,1548699052000000000
2529,2019-01-28 18:10:55+00:00,{'id': 'b1'},b2016,43.3440514,-79.8257675,33.0,1548699055000000000
2530,2019-01-28 18:10:59+00:00,{'id': 'b1'},b2017,43.3437958,-79.8260498,35.0,1548699059000000000
2531,2019-01-28 18:11:06+00:00,{'id': 'b1'},b2018,43.3432312,-79.8265839,41.0,1548699066000000000
2532,2019-01-28 18:11:10+00:00,{'id': 'b1'},b2019,43.342926,-79.8268433,31.0,1548699070000000000
2533,2019-01-28 18:11:14+00:00,{'id': 'b1'},b201A,43.3426933,-79.8268661,20.0,1548699074000000000
2534,2019-01-28 18:11:17+00:00,{'id': 'b1'},b201B,43.3425903,-79.8267365,24.0,1548699077000000000
2535,2019-01-28 18:11:20+00:00,{'id': 'b1'},b201C,43.3424911,-79.8264847,29.0,1548699080000000000
2536,2019-01-28 18:11:23+00:00,{'id': 'b1'},b201D,43.3423882,-79.8262787,18.0,1548699083000000000
2537,2019-01-28 18:11:26+00:00,{'id': 'b1'},b201E,43.3423615,-79.8260956,18.0,1548699086000000000
2538,2019-01-28 18:11:28+00:00,{'id': 'b1'},b201F,43.3423882,-79.8259735,24.0,1548699088000000000
2539,2019-01-28 18:11:33+00:00,{'id': 'b1'},b2020,43.3425674,-79.8258438,13.0,1548699093000000000
2540,2019-01-28 18:11:37+00:00,{'id': 'b1'},b2021,43.3426437,-79.8259735,10.0,1548699097000000000
2541,2019-01-28 18:11:41+00:00,{'id': 'b1'},b2023,43.3426704,-79.8259964,0.0,1548699101000000000
2542,2019-01-28 18:11:51+00:00,{'id': 'b1'},b2024,43.3426933,-79.8259964,2.0,1548699111000000000
2547,2019-01-28 18:12:10+00:00,{'id': 'b1'},b2029,43.3427467,-79.825943,8.0,1548699130000000000
2548,2019-01-28 18:12:12+00:00,{'id': 'b1'},b202A,43.3427467,-79.8259201,0.0,1548699132000000000
2553,2019-01-28 18:24:41+00:00,{'id': 'b1'},b202F,43.34272,-79.8259201,3.0,1548699881000000000
2554,2019-01-28 18:24:47+00:00,{'id': 'b1'},b2030,43.3426933,-79.825943,0.0,1548699887000000000
2555,2019-01-28 18:24:49+00:00,{'id': 'b1'},b2031,43.34272,-79.8259735,6.0,1548699889000000000
2556,2019-01-28 18:24:51+00:00,{'id': 'b1'},b2032,43.3427467,-79.8260193,9.0,1548699891000000000
2558,2019-01-28 18:24:58+00:00,{'id': 'b1'},b2034,43.342514,-79.8260498,14.0,1548699898000000000
2559,2019-01-28 18:25:02+00:00,{'id': 'b1'},b2035,43.3424644,-79.8259964,8.0,1548699902000000000
2560,2019-01-28 18:25:05+00:00,{'id': 'b1'},b2036,43.3423882,-79.8260498,15.0,1548699905000000000
2561,2019-01-28 18:25:10+00:00,{'id': 'b1'},b2037,43.3424644,-79.8263321,26.0,1548699910000000000
2562,2019-01-28 18:25:13+00:00,{'id': 'b1'},b2038,43.3425903,-79.8265839,31.0,1548699913000000000
2563,2019-01-28 18:25:15+00:00,{'id': 'b1'},b2039,43.3426704,-79.8267136,20.0,1548699915000000000
2564,2019-01-28 18:25:20+00:00,{'id': 'b1'},b203A,43.3427467,-79.8268433,4.0,1548699920000000000
2565,2019-01-28 18:25:22+00:00,{'id': 'b1'},b203B,43.3427963,-79.8268433,11.0,1548699922000000000
2566,2019-01-28 18:25:28+00:00,{'id': 'b1'},b203C,43.3430519,-79.8265839,31.0,1548699928000000000
2567,2019-01-28 18:25:32.127000+00:00,{'id': 'b1'},b203D,43.3433609,-79.8263016,37.0,1548699932127000000
2568,2019-01-28 18:25:41+00:00,{'id': 'b1'},b203E,43.344101,-79.8254852,48.0,1548699941000000000
2569,2019-01-28 18:25:47+00:00,{'id': 'b1'},b203F,43.3446655,-79.8247452,52.0,1548699947000000000
2570,2019-01-28 18:25:51+00:00,{'id': 'b1'},b2040,43.3449211,-79.8242035,50.0,1548699951000000000
2571,2019-01-28 18:25:54+00:00,{'id': 'b1'},b2041,43.3450241,-79.8236923,55.0,1548699954000000000
2572,2019-01-28 18:26:00+00:00,{'id': 'b1'},b2042,43.3450508,-79.8225174,57.0,1548699960000000000
2573,2019-01-28 18:26:13+00:00,{'id': 'b1'},b2043,43.3451271,-79.8200607,52.0,1548699973000000000
2574,2019-01-28 18:26:18+00:00,{'id': 'b1'},b2044,43.3451767,-79.8192902,41.0,1548699978000000000
2575,2019-01-28 18:26:23+00:00,{'id': 'b1'},b2045,43.3452301,-79.8187256,26.0,1548699983000000000
2576,2019-01-28 18:26:27+00:00,{'id': 'b1'},b2046,43.3452301,-79.8184967,14.0,1548699987000000000
2577,2019-01-28 18:26:29+00:00,{'id': 'b1'},b2047,43.3452301,-79.818367,24.0,1548699989000000000
2578,2019-01-28 18:26:33+00:00,{'id': 'b1'},b2048,43.3452301,-79.8178787,41.0,1548699993000000000
2579,2019-01-28 18:26:37+00:00,{'id': 'b1'},b2049,43.3452301,-79.817215,55.0,1548699997000000000
2580,2019-01-28 18:26:41+00:00,{'id': 'b1'},b204A,43.3452301,-79.8164215,59.0,1548700001000000000
2581,2019-01-28 18:26:45+00:00,{'id': 'b1'},b204B,43.3453064,-79.8156509,57.0,1548700005000000000
2582,2019-01-28 18:26:49+00:00,{'id': 'b1'},b204C,43.3455353,-79.8149109,59.0,1548700009000000000
2583,2019-01-28 18:27:00+00:00,{'id': 'b1'},b204D,43.3464584,-79.812912,66.0,1548700020000000000
2584,2019-01-28 18:27:09+00:00,{'id': 'b1'},b204E,43.3473015,-79.8111725,68.0,1548700029000000000
2585,2019-01-28 18:27:16+00:00,{'id': 'b1'},b204F,43.3481216,-79.8099747,70.0,1548700036000000000
2586,2019-01-28 18:27:23+00:00,{'id': 'b1'},b2050,43.349144,-79.8089981,72.0,1548700043000000000
2587,2019-01-28 18:27:27+00:00,{'id': 'b1'},b2051,43.3498116,-79.8086395,72.0,1548700047000000000
2588,2019-01-28 18:27:31+00:00,{'id': 'b1'},b2052,43.3504524,-79.8083878,63.0,1548700051000000000
2589,2019-01-28 18:27:34+00:00,{'id': 'b1'},b2053,43.3508339,-79.8082275,42.0,1548700054000000000
2590,2019-01-28 18:27:38+00:00,{'id': 'b1'},b2054,43.3511429,-79.8081055,26.0,1548700058000000000
2591,2019-01-28 18:27:44+00:00,{'id': 'b1'},b2055,43.3512688,-79.8080521,2.0,1548700064000000000
2594,2019-01-28 18:27:49+00:00,{'id': 'b1'},b2058,43.3512955,-79.8080292,13.0,1548700069000000000
2595,2019-01-28 18:27:52+00:00,{'id': 'b1'},b2059,43.3514252,-79.8079758,24.0,1548700072000000000
2596,2019-01-28 18:27:59+00:00,{'id': 'b1'},b205A,43.3520622,-79.8076935,50.0,1548700079000000000
2597,2019-01-28 18:28:03+00:00,{'id': 'b1'},b205B,43.3525238,-79.807312,57.0,1548700083000000000
2598,2019-01-28 18:28:08+00:00,{'id': 'b1'},b205C,43.353138,-79.8065948,66.0,1548700088000000000
2599,2019-01-28 18:28:13+00:00,{'id': 'b1'},b205D,43.3537788,-79.8058472,66.0,1548700093000000000
2600,2019-01-28 18:28:20+00:00,{'id': 'b1'},b205E,43.3546257,-79.8047714,63.0,1548700100000000000
2601,2019-01-28 18:28:24+00:00,{'id': 'b1'},b205F,43.3549309,-79.8040543,61.0,1548700104000000000
2602,2019-01-28 18:28:30+00:00,{'id': 'b1'},b2060,43.3551369,-79.8027802,66.0,1548700110000000000
2603,2019-01-28 18:28:35+00:00,{'id': 'b1'},b2061,43.3552628,-79.8017044,63.0,1548700115000000000
2604,2019-01-28 18:28:42+00:00,{'id': 'b1'},b2062,43.3556976,-79.8004227,55.0,1548700122000000000
2605,2019-01-28 18:28:45+00:00,{'id': 'b1'},b2063,43.3560066,-79.8000107,61.0,1548700125000000000
2606,2019-01-28 18:28:53+00:00,{'id': 'b1'},b2064,43.3570061,-79.7988892,65.0,1548700133000000000
2607,2019-01-28 18:29:07+00:00,{'id': 'b1'},b2065,43.3587723,-79.7969437,63.0,1548700147000000000
2608,2019-01-28 18:29:19+00:00,{'id': 'b1'},b2066,43.3602066,-79.7953262,61.0,1548700159000000000
2609,2019-01-28 18:29:26+00:00,{'id': 'b1'},b2067,43.3609467,-79.794487,52.0,1548700166000000000
2610,2019-01-28 18:29:34+00:00,{'id': 'b1'},b2068,43.3616371,-79.7937164,37.0,1548700174000000000
2611,2019-01-28 18:29:42+00:00,{'id': 'b1'},b2069,43.3621521,-79.7931519,31.0,1548700182000000000
2612,2019-01-28 18:29:49+00:00,{'id': 'b1'},b206A,43.3626099,-79.7926941,35.0,1548700189000000000
2613,2019-01-28 18:29:54+00:00,{'id': 'b1'},b206B,43.3629684,-79.7923584,35.0,1548700194000000000
2614,2019-01-28 18:29:59+00:00,{'id': 'b1'},b206C,43.3634033,-79.7919235,52.0,1548700199000000000
2615,2019-01-28 18:30:02+00:00,{'id': 'b1'},b206D,43.363739,-79.7915878,52.0,1548700202000000000
2616,2019-01-28 18:30:17+00:00,{'id': 'b1'},b206E,43.3653259,-79.7898788,55.0,1548700217000000000
2617,2019-01-28 18:30:23+00:00,{'id': 'b1'},b206F,43.3660431,-79.7894669,50.0,1548700223000000000
2618,2019-01-28 18:30:26+00:00,{'id': 'b1'},b2070,43.3664017,-79.7895203,52.0,1548700226000000000
2619,2019-01-28 18:30:30+00:00,{'id': 'b1'},b2071,43.3668594,-79.7898254,55.0,1548700230000000000
2620,2019-01-28 18:30:34+00:00,{'id': 'b1'},b2072,43.367321,-79.7903366,55.0,1548700234000000000
2621,2019-01-28 18:30:36+00:00,{'id': 'b1'},b2073,43.3675003,-79.7905426,42.0,1548700236000000000
2622,2019-01-28 18:30:40+00:00,{'id': 'b1'},b2074,43.3678093,-79.7906952,26.0,1548700240000000000
2623,2019-01-28 18:30:44+00:00,{'id': 'b1'},b2075,43.3680115,-79.7905655,14.0,1548700244000000000
2624,2019-01-28 18:30:47+00:00,{'id': 'b1'},b2076,43.3680115,-79.7905426,0.0,1548700247000000000
2625,2019-01-28 18:31:47+00:00,{'id': 'b1'},b2077,43.3680382,-79.7905655,4.0,1548700307000000000
2626,2019-01-28 18:31:48+00:00,{'id': 'b1'},b2078,43.3680382,-79.7905426,7.0,1548700308000000000
2627,2019-01-28 18:31:54+00:00,{'id': 'b1'},b2079,43.3680649,-79.7904663,0.0,1548700314000000000
2630,2019-01-28 18:32:02+00:00,{'id': 'b1'},b207C,43.3680878,-79.7904358,15.0,1548700322000000000
2631,2019-01-28 18:32:05+00:00,{'id': 'b1'},b207D,43.3681908,-79.7902603,26.0,1548700325000000000
2632,2019-01-28 18:32:09+00:00,{'id': 'b1'},b207E,43.3683472,-79.7899551,29.0,1548700329000000000
2633,2019-01-28 18:32:14+00:00,{'id': 'b1'},b207F,43.3681908,-79.7893906,41.0,1548700334000000000
2634,2019-01-28 18:32:18+00:00,{'id': 'b1'},b2080,43.3680115,-79.7888794,44.0,1548700338000000000
2635,2019-01-28 18:32:21+00:00,{'id': 'b1'},b2081,43.3680382,-79.7883911,50.0,1548700341000000000
2636,2019-01-28 18:32:29+00:00,{'id': 'b1'},b2082,43.3683205,-79.7869568,53.0,1548700349000000000
2637,2019-01-28 18:32:36+00:00,{'id': 'b1'},b2083,43.3689079,-79.7859344,55.0,1548700356000000000
2638,2019-01-28 18:32:45+00:00,{'id': 'b1'},b2084,43.3699341,-79.784729,61.0,1548700365000000000
2639,2019-01-28 18:32:50+00:00,{'id': 'b1'},b2085,43.370472,-79.7840881,53.0,1548700370000000000
2640,2019-01-28 18:32:57+00:00,{'id': 'b1'},b2086,43.3711624,-79.7832413,53.0,1548700377000000000
2641,2019-01-28 18:33:11+00:00,{'id': 'b1'},b2087,43.3726959,-79.7815018,59.0,1548700391000000000
2642,2019-01-28 18:33:18+00:00,{'id': 'b1'},b2088,43.3733902,-79.7807388,42.0,1548700398000000000
2643,2019-01-28 18:33:20+00:00,{'id': 'b1'},b2089,43.3735695,-79.7805557,46.0,1548700400000000000
2644,2019-01-28 18:33:28+00:00,{'id': 'b1'},b208A,43.3744392,-79.7795868,63.0,1548700408000000000
2645,2019-01-28 18:33:34+00:00,{'id': 'b1'},b208B,43.375206,-79.7787399,66.0,1548700414000000000
2646,2019-01-28 18:33:41+00:00,{'id': 'b1'},b208C,43.3761024,-79.7777634,61.0,1548700421000000000
2647,2019-01-28 18:33:52+00:00,{'id': 'b1'},b208D,43.3774338,-79.776413,61.0,1548700432000000000
2648,2019-01-28 18:34:07+00:00,{'id': 'b1'},b208E,43.3792763,-79.7745667,61.0,1548700447000000000
2649,2019-01-28 18:34:13+00:00,{'id': 'b1'},b208F,43.3799667,-79.7739029,52.0,1548700453000000000
2650,2019-01-28 18:34:18+00:00,{'id': 'b1'},b2090,43.3805046,-79.7735901,46.0,1548700458000000000
2651,2019-01-28 18:34:21+00:00,{'id': 'b1'},b2091,43.3808632,-79.7736435,48.0,1548700461000000000
2652,2019-01-28 18:34:25+00:00,{'id': 'b1'},b2092,43.3813248,-79.7739487,55.0,1548700465000000000
2653,2019-01-28 18:34:28+00:00,{'id': 'b1'},b2093,43.3816566,-79.7743835,61.0,1548700468000000000
2654,2019-01-28 18:34:32+00:00,{'id': 'b1'},b2094,43.3820686,-79.7750015,57.0,1548700472000000000
2655,2019-01-28 18:34:38+00:00,{'id': 'b1'},b2095,43.3825798,-79.7757416,41.0,1548700478000000000
2656,2019-01-28 18:34:41+00:00,{'id': 'b1'},b2096,43.3828087,-79.7758942,31.0,1548700481000000000
2657,2019-01-28 18:34:44+00:00,{'id': 'b1'},b2097,43.3830147,-79.7758713,28.0,1548700484000000000
2658,2019-01-28 18:34:47+00:00,{'id': 'b1'},b2098,43.3831406,-79.7757416,10.0,1548700487000000000
2659,2019-01-28 18:34:51+00:00,{'id': 'b1'},b2099,43.3831673,-79.7757187,0.0,1548700491000000000
2660,2019-01-28 18:34:56+00:00,{'id': 'b1'},b209A,43.3831673,-79.7756958,4.0,1548700496000000000
2661,2019-01-28 18:34:59+00:00,{'id': 'b1'},b209B,43.383194,-79.7756958,0.0,1548700499000000000
2665,2019-01-28 18:35:09+00:00,{'id': 'b1'},b209F,43.3832207,-79.7756653,10.0,1548700509000000000
2666,2019-01-28 18:35:12+00:00,{'id': 'b1'},b20A0,43.383297,-79.7755356,18.0,1548700512000000000
2667,2019-01-28 18:35:18+00:00,{'id': 'b1'},b20A1,43.3836555,-79.7751007,39.0,1548700518000000000
2668,2019-01-28 18:35:22+00:00,{'id': 'b1'},b20A2,43.3839607,-79.7747192,42.0,1548700522000000000
2669,2019-01-28 18:35:26+00:00,{'id': 'b1'},b20A3,43.3842697,-79.7742844,44.0,1548700526000000000
2670,2019-01-28 18:35:30+00:00,{'id': 'b1'},b20A4,43.3844223,-79.7737198,44.0,1548700530000000000
2671,2019-01-28 18:35:35+00:00,{'id': 'b1'},b20A5,43.3842697,-79.7730331,42.0,1548700535000000000
2672,2019-01-28 18:35:41+00:00,{'id': 'b1'},b20A6,43.3838348,-79.7723389,48.0,1548700541000000000
2673,2019-01-28 18:35:46+00:00,{'id': 'b1'},b20A7,43.3834496,-79.7717514,44.0,1548700546000000000
2674,2019-01-28 18:35:52+00:00,{'id': 'b1'},b20A8,43.383297,-79.7709045,42.0,1548700552000000000
2675,2019-01-28 18:35:57+00:00,{'id': 'b1'},b20A9,43.3834763,-79.7701645,46.0,1548700557000000000
2676,2019-01-28 18:36:02+00:00,{'id': 'b1'},b20AA,43.3839111,-79.7695465,55.0,1548700562000000000
2677,2019-01-28 18:36:10+00:00,{'id': 'b1'},b20AB,43.3848076,-79.7684708,61.0,1548700570000000000
